ID	DataSet	Text	Off	Slur	Nom	Dist	Cat
D-8978	D	Difference between "niggers" and "niggas". #Tupac my OG &#128175; https://t.co/L2Fm9cFgFW	N	Y	N	N	reclaimed
D-9208	D	Even bitches with bad attitudes bumpin to our tunes.. They high maintenance.	N	Y	N	N	reclaimed
D-9256	D	Everyone calls me "b" they be like oh wassup b &#128524; and I be like wassup my niggah	N	Y	N	N	reclaimed
D-9444	D	Free my niggah C4	N	Y	N	N	reclaimed
D-9532	D	Fuck that niggah he so weak, he cant tell that you a freak	N	Y	Y	N	reclaimed
D-9599	D	Fuckkkkk!!! My nig a g tho, he gonna come back	N	Y	N	N	reclaimed
D-9673	D	Gettin a lil midnight snack, best po-boys in town Genes with my nigs @yungnaughti and nick_swag_is_504 http://t.co/HHom4NxAKd	N	Y	N	N	reclaimed
D-9734	D	Going to the creek with my bitches tomorrow	N	Y	N	N	reclaimed
D-9766	D	Good they trash RT @jerseyzbest74: Niggas ate most of my chips ahoy cookies and the cookies havent been in the house 20 hours yet	N	Y	Y	N	reclaimed
D-9776	D	Goodnight my real nigga/bitches http://t.co/OKonokbscv	N	Y	N	N	reclaimed
D-9909	D	Hanging with daney and ari today !!! &#128556;&#128556;&#128556;&#128556; my bitches !	N	Y	N	N	reclaimed
D-9910	D	Hanging with my bitches I couldn't be more happy #thegoodlife	N	Y	N	N	reclaimed
D-9921	D	Happy bday @wizkhalifa I love you my nigguh #livingLegend	N	Y	N	N	reclaimed
D-10261	D	I ain't got no type, bad bitches is the only thing I like.	N	Y	N	N	reclaimed
D-10306	D	"I asked my two best friends to describe me in three words, I get back ""boss ass bitch"" and ""short, feisty, and Mexican . "" I love my friends."	N	Y	N	N	reclaimed
D-10415	D	I can't wait to turnup with my bitches . I miss them &#128553;&#128553;	N	Y	N	N	reclaimed
D-10487	D	I don't got no type, bad bitches is the only thing that I Iike	N	Y	N	N	reclaimed
D-10493	D	I don't have no type .. Bad bitches is the only thing I like !!	N	Y	N	N	reclaimed
D-10539	D	I dont got no type... Bad bitches is the only thang that i like! You aint got no life.. Cups with the ice and we do this every night!&#127926;	N	Y	N	N	reclaimed
D-10556	D	I feel bad for all you bitches that have never been to Disney World &#127984;&#128081;	N	Y	N	N	reclaimed
D-10633	D	I got bad bitches on stand by	N	Y	N	N	reclaimed
D-10759	D	I hate those kids in your class that are always complaining and just being a bitch/douche to the teacher	N	Y	N	N	reclaimed
D-10845	D	I jus wanna live good stay fresh and fuck bad bitches! &#128076;&#128175;	N	Y	N	N	reclaimed
D-10878	D	I just wanna fuck bad bitches	N	Y	N	N	reclaimed
D-10883	D	I just wanna travel the world with my bitches &#128553;	N	Y	N	N	reclaimed
D-10938	D	I like bad bitches cause they like bad bitches too	N	Y	N	N	reclaimed
D-10939	D	I like bad bitches cause they like bad bitches too &#128525;&#128525;&#128536; hay stunna http://t.co/rN0vRZfL6l	N	Y	N	N	reclaimed
D-10940	D	I like bad bitches thats my fucking problem	N	Y	N	N	reclaimed
D-10946	D	I like good weed, I like bad bitches that can roll it..	N	Y	N	N	reclaimed
D-10952	D	I like my bitches bad wit a Lil attitude	N	Y	N	N	reclaimed
D-10953	D	I like my bitches simple   laid back relaxed your mental http://t.co/xyNGDzLDRb	N	Y	N	N	reclaimed
D-10980	D	I love all my bitches. And Im ridin for all my bitches no matter what.	N	Y	N	N	reclaimed
D-10982	D	I love bad bitches &#128525;&#128525;&#128525;	N	Y	N	N	reclaimed
D-10984	D	I love bad bitches that's my fuckin problem.	N	Y	N	N	reclaimed
D-10985	D	I love bad bitches thats my fuckin problem forreal real shit i cant even help it	N	Y	N	N	reclaimed
D-11052	D	I need a Belgian waffle and a couple bad bitches	N	Y	N	N	reclaimed
D-11087	D	I only fuck with bad bitches I'm stiff	N	Y	N	N	reclaimed
D-11090	D	I only wanna see bad bitches on snap chat	N	Y	N	N	reclaimed
D-11108	D	I really am always there for my bitches and they know that &#128175;.	N	Y	N	N	reclaimed
D-11276	D	I treat my bitches with respect	N	Y	N	N	reclaimed
D-11412	D	I would commit the rest of my gay life to being a complete 100% submissive bottom if I could be Zac Efron's bitch. #NoShame #gayboyproblems	N	Y	Y	N	reclaimed
D-11676	D	I'm so excited to hang out with my bitches @CheralynVB @LaurieMcKinley	N	Y	N	N	reclaimed
D-12012	D	Im a queer.... #mmm	N	Y	N	N	reclaimed
D-12019	D	Im addicted to bad bitches like I never had bitches	N	Y	N	N	reclaimed
D-12134	D	Ion got no type...... Bad bitches is the only thing that I like	N	Y	N	N	reclaimed
D-12142	D	Ionn got no type bad bitches is the only thing that I like	N	Y	N	N	reclaimed
D-12144	D	Iont got no type NAW bad bitches is the only thing that I like	N	Y	N	N	reclaimed
D-12145	D	Iont got no type bad bitches is the only thing that I like	N	Y	N	N	reclaimed
D-12579	D	LA is the only place where you will see some of the baddest bitches in the world ...    At the bus stop	N	Y	N	N	reclaimed
D-12782	D	Litterally can't wait for this weekend with my bad bitches &#128527;	N	Y	N	N	reclaimed
D-12788	D	Living with my bitches #live @lauren_borrelli @Kathinator6 @jenna_saispas http://t.co/c3vy1xuOHa	N	Y	N	N	reclaimed
D-12789	D	Living with my bitches, hashtag live http://t.co/9jKAYWGeVZ	N	Y	N	N	reclaimed
D-12874	D	Lmfaooo&#8220;@AdrienBroner: Two bad bitches giving me head at the same dam time...... #oldPICS LOL http://t.co/Y4dXfH8nLv&#8221;	N	Y	N	N	reclaimed
D-12883	D	Lol #Facts "@MikeDiggEm: The baddest bitches be porn stars n strippers"	N	Y	N	N	reclaimed
D-12940	D	Lol, so since I'm from the south I automatically sound like a fucking redneck. Hahahaha how about fuck you, stupid ass.	N	Y	N	N	reclaimed
D-12987	D	Love getting nudes from my bitches &#128520;&#128520;&#128520;&#128520;&#128520;&#128520;&#128520;	N	Y	N	N	reclaimed
D-12990	D	Love my bitches @CheralynVB @mckinley719 @LaurieMcKinley	N	Y	N	N	reclaimed
D-13278	D	My bad. That was about @LIPSDRIPRUBIES RT @VofD: Why bitches act like I CAN'T READ or like words don't have a meaning.	N	Y	N	N	reclaimed
D-13310	D	My bitches are related . They are "kissing cousins" . &#128557;&#128557;&#128514;	N	Y	N	N	reclaimed
D-13311	D	My bitches cleaning http://t.co/6cgdXrzO8w	N	Y	N	N	reclaimed
D-13312	D	My bitches get them Christians nigga	N	Y	N	N	reclaimed
D-13314	D	My bitches pop that pussy,pop that gum and pop pills	N	Y	N	N	reclaimed
D-13526	D	National Review calls #gay marriage 'lawlessness' http://t.co/QpTreDa6yv #oregon #tcot #gop #NOM #lol #teabaggers	N	Y	N	N	reclaimed
D-13530	D	Naw I'm just playin I only fucked with bad bitches	N	Y	N	N	reclaimed
D-13715	D	No less than 3 bad bitches in my bed at a time...	N	Y	N	N	reclaimed
D-13754	D	None of my bitches can stay over	N	Y	N	N	reclaimed
D-13756	D	Nooo.. not Sailor Moon and squad "in the club w/ all my bitches lookin good." https://t.co/S6Yj748if1	N	Y	N	N	reclaimed
D-13787	D	Not to call you a bitch ... But they gone hate on my bitches	N	Y	N	N	reclaimed
D-13983	D	One room full of bad bitches .!! Lmao! Can't believe I'm kicking it with my mains from MySpace .!!&#128569;&#128569;	N	Y	N	N	reclaimed
D-13990	D	One thing i always tell my lor cousins big cousins my bitches &amp;&amp; niggah u always gonna be good regardless	N	Y	N	N	reclaimed
D-13993	D	One time this girl asked my what my problem was, I instantly replied I love bad bitches &#128514;&#128514;	N	Y	N	N	reclaimed
D-14009	D	Only fw bad bitches iont do no mediocre...	N	Y	N	N	reclaimed
D-14166	D	Photo: Ima boss ass bitch. &#128128;&#128128;&#128128; #turntup #webad #wepretty #gayvegas #rupaulsdragrace #barb #minaj... http://t.co/4l4WtsNkIg	N	Y	N	N	reclaimed
D-14171	D	Photo: No filtering bitches. #turntup #webad #wepretty #gayvegas #rupaulsdragrace #barb #minaj... http://t.co/a9K3hJJGg9 14172 3 0 1 2 2 "Photo: Rest in peace to these bad boys , some bad advise made me let some old asian dude re glue the sole...	N	Y	N	N	reclaimed
D-14185	D	Pillow talkin to bitches, i see her she bad but NIGGA SHE BASIC!	N	Y	N	N	reclaimed
D-14190	D	Pistols and bad bitches, hustlers and bad business!	N	Y	N	N	reclaimed
D-14321	D	RT @05proFESSOR: @idontbekaren @kelseysocrazy .... this is what all of my bitches say hahaha http://t.co/dHK7eU97Dc	N	Y	N	N	reclaimed
D-14429	D	RT @ASAP_Ford: I hate when a nigga ask me "Where the hoes?" .... Nigga idfk !	N	Y	Y	N	reclaimed
D-14471	D	RT @AlaysiaMichelle: I just wanna get filthy rich &amp; have a nice big house full of bad bitches that I could fuck anytime I want &#128540;	N	Y	N	N	reclaimed
D-14481	D	RT @AlfanoLisa: @Chris_1791 @MariaChappelleN Gee isn't cracker a racist term? So tired oftheserace baiters	N	Y	N	N	reclaimed
D-14511	D	RT @AmberrrNicollle: Do loyal bad bitches exist? Because I want one	N	Y	N	N	reclaimed
D-14642	D	RT @Bam_1OO: I like good weed &amp; bad bitches dat can roll it up	N	Y	N	N	reclaimed
D-14651	D	RT @BarryClerjuste: Yall want foreign bitches sooo bad, but cant even pull local hoes	N	Y	N	N	reclaimed
D-14671	D	RT @Bbillions: Making up handshakes with all my bitches now	N	Y	N	N	reclaimed
D-14796	D	RT @BoujieAssMeena: My bitches got pretty pussy&#128516;&#128516;&#128516;&#128540;&#128540;&#128540;	N	Y	N	N	reclaimed
D-14882	D	RT @BudaHefner74: I like blowing loud wit bad bitches &#128111;	N	Y	N	N	reclaimed
D-15010	D	RT @DivaMonRoe2uHoE: Niggas always wanna talk about how God is against gays.. What about that pussy you was eating last night? Ain't God ag&#8230;	N	Y	Y	N	reclaimed
D-15301	D	DatNigPriest: @1BookieG not all of us my nig! I'm light skin with a dark skin mentality lol. We all black	N	Y	Y	N	reclaimed
D-15350	D	RT @Dhoopin32: When my bitches call me daddy &#128553;&#128525;&#128536;	N	Y	N	N	reclaimed
D-15662	D	RT @G0ldenG0ddess: Turn up about to be real , marriott with my bitches for the weekend , mansion tonight , adult swim tomorrow &#128131;	N	Y	N	N	reclaimed
D-15724	D	RT @Golfwangslut25: Tyga makes you think about fucking a bunch of bad bitches   J.cole makes you motivated   Drake makes you wanna think abou&#8230;	N	Y	N	N	reclaimed
D-15884	D	RT @HoodBibIe: "Thou shall have no type: bad bitches is thee only thing thou shall like" - HerAssFat 6:15	N	Y	N	N	reclaimed
D-15913	D	RT @Hurricane_Dame: I never understood that whole pissin on a bitch trend that was going round...I like my bitches clean, mayne	N	Y	N	N	reclaimed
D-15948	D	RT @IamCache_: Nun but bad bitches link up tonight #MansionElan finna go crazy	N	Y	N	N	reclaimed
D-16342	D	@Keepingupw_jr: I respect those niggas who respect their girls & dont pay them hoes no attention .	N	Y	N	N	reclaimed
D-16368	D	RT @KeyshawnSwag: Where my bitches from the itty bitty titty committe!!!????	N	Y	N	N	reclaimed
D-16511	D	RT @LaquishaBae: Racist white cops arresting blacks again. Can't wait till black cops arrest whities then hear them bitch. #Fastfoodstrike	N	Y	Y	N	reclaimed
D-16790	D	RT @Meechgod: &#8220;@1017_Sqquad: But it's some bad bitches on backpage ... You might find one of yo followers on there too &#128064;&#128064; &#128056;&#9749;&#65039;#WhereTheyAtDo&#8230;	N	Y	N	N	reclaimed
D-16830	D	RT @MikeDiggEm: "@Eaaaazzzz: On mammas ig aint ready for ma #wcw's .. I got sum bad bitches up ma sleeve boi lol" Magician ass nigga lmao	N	Y	N	N	reclaimed
D-16956	D	RT @My_Bird_Tweets: &#8220;@AdrienBroner: Two bad bitches giving me head at the same dam time...... #oldPICS LOL http://t.co/txxidDOHd2&#8221;&#128514;&#128514;&#128514;&#128514;&#128514; aww&#8230;	N	Y	N	N	reclaimed
D-17046	D	RT @Nissa_jadee: Bad bitches is the only thing that i like	N	Y	N	N	reclaimed
D-17155	D	RT @ObieOneHHH: If I was a top tier MC I would publicly announce that the point of my tour is to have sex w/the baddest bitches of each cit&#8230;	N	Y	N	N	reclaimed
D-17298	D	RT @PluggedInPiff: @ThoughtsOfRandy stop following "bad bitches" and ya won't get spammed	N	Y	N	N	reclaimed
D-17299	D	RT @PluggedInPiff: Green azz niggas!!!! &amp; yall new bitches condone dat sucka activity dat why they keep doin it!!!	N	Y	N	N	reclaimed
D-17341	D	RT @Prinncesskimm_: All my bitches attractive	N	Y	N	N	reclaimed
D-17364	D	RT @Quis_2TurntUp: &#8220;@1017_Sqquad: Iont got no type&#8221;bad bitches is the only thing that I like &#128111;&#128131;&#128131;	N	Y	N	N	reclaimed
D-17735	D	RT @Slutty_Hermione: Twerking in the chamber of secrets, with all my bad bitches #twerkteam	N	Y	N	N	reclaimed
D-17806	D	RT @StayTrippyyyy_: I love bad bitches, that's my fucking problem!	N	Y	N	N	reclaimed
D-17992	D	RT @TerryisBetter: What faggot complained about stretch marks?!? My nigga them shits taste like the swirls on cinnamon toast crunch http://&#8230;	N	Y	Y	N	reclaimed
D-18158	D	RT @Theprinceofnj: &#8220;@SMCo71: " if you aint bout that Murder Game pussy nigga shut up "&#8221;252 GANG &#128514;&#128514;&#128514;&#128514;&#128514;	N	Y	N	N	reclaimed
D-18218	D	RT @ToriJBerman: @_VintageVixen lmao bummy bitches	N	Y	N	N	reclaimed
D-18280	D	RT @Tweet_In_Doll: Biddin with my bitches #Family	N	Y	N	N	reclaimed
D-18562	D	I am no longer willing to to cliam "I;m just like you just queer" as my rallying cry	N	Y	N	N	reclaimed
D-18627	D	RT @ZayZillaaa: &#8220;@ArchieLacombe: @ZayZillaaa @Thompson_Era long as my bitches love me &#128527;&#8221; &#128514;&#128076;	N	Y	N	N	reclaimed
D-18921	D	RT @absoulxo: in a relationship there's gonna be bitches badder than yours or niggas doing better than your nigga. that's where the loyalty&#8230;	N	Y	N	N	reclaimed
D-19485	D	"RT @gotmollylove: girls really be comfortable with they dudes addressing them as ""they bitch"" I'm sorry but that will never fly with me	N	Y	N	N	reclaimed
D-19615	D	RT @iMIKEDUNN: For all you bitches that think you're a "bad bitch", please tell that to Rhonda Rousey.	N	Y	N	N	reclaimed
D-19654	D	RT @iamyaokhari: 500 years of racism and they think nigger hurts my feelings lol. White people are funny.	N	Y	N	N	reclaimed
D-19658	D	RT @icyunv_shakia: &#8220;@1017_Sqquad Iont got not type ... Bad bitches is the only thing that I like&#8221;	N	Y	N	N	reclaimed
D-19979	D	RT @lilduval: One good woman is worth a thousand bad bitches......but I still wanna fuck a thousand bitches	N	Y	N	N	reclaimed
D-19994	D	RT @littlemspaige_: All my bitches bigger than me they where sizes 9-11&#128514;&#128514;&#128514; so I can't fit they shit I'd looked dumb af	N	Y	N	N	reclaimed
D-20047	D	RT @macklemore: I feel bad for all the homies that suffer from canker sores on the reg. those bitches hinder the spirit	N	Y	N	N	reclaimed
D-20229	D	RT @ogkels_: brought to you by bad bitches and good weed	N	Y	N	N	reclaimed
D-20289	D	RT @poloPowell: All tha bad bitches need to go to @CurrenSy_Spitta concert in bham tonight. &#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;	N	Y	N	N	reclaimed
D-20338	D	RT @realist_iLLest: Mine too &#128513;&#128588;&#128076; RT &#8220;@187XO_: This ma niggah @trigga_tre123 &#128076;&#8221;	N	Y	N	N	reclaimed
D-20348	D	RT @relatabowl: bad bitches http://t.co/jz9ItvJck0	N	Y	N	N	reclaimed
D-20364	D	RT @rihanna: I ain't got no type...bad bitches is the only thing that I like	N	Y	N	N	reclaimed
D-20541	D	RT @tanishalixpussy: no need to compete with other women there's only one of me, and shit... im that bitch"	N	Y	N	N	reclaimed
D-20691	D	RT @tupactopus: bad bitches get in free night at weenie hut jrs	N	Y	N	N	reclaimed
D-20697	D	RT @twerkn4boba: " fuck you say bitch? I will kill you " http://t.co/3EiGzh6Q13	N	Y	N	N	reclaimed
D-20721	D	RT @verkannt__: None of my bitches judge me they love me &#128524; don't think they would like me if i was any other way	N	Y	N	N	reclaimed
D-20765	D	RT @willgoes_ham: I love bad bitches that's my fuckin problem &#128527;	N	Y	N	N	reclaimed
D-20832	D	RT @xoxo_Nieceyy: Lol Imma start handing out guides &amp; manuals cause you bitches wanna be me so bad &#128514;&#128553;&#9995;&#128129;	N	Y	N	N	reclaimed
D-20927	D	Real Niggas and Bad bitches have 2 things in common. You're both ignorant as fuck &amp; neither of you know that you're Kings and Queens.	N	Y	N	N	reclaimed
D-20965	D	Repeat after me: Where my bitches?	N	Y	N	N	reclaimed
D-21066	D	Saw my dog humpin this female dog the other day. Now the female is waiting outside my door for a quick hook up. My dog gets bitches!	N	Y	Y	N	reclaimed
D-21182	D	She got every niggah lookin like dam	N	Y	N	N	reclaimed
D-21196	D	She reps that O13     Yeah.     Only the baddest of bitches #1x	N	Y	N	N	reclaimed
D-21205	D	She says i act different, she thinks that its them bad bitches, Naw babe its just you and the thought of you being my misses..	N	Y	N	N	reclaimed
D-21397	D	So far I've only seen 3 bad bitches talkn bout Mansion &#233;lan .. Wtf is up!!	N	Y	N	N	reclaimed
D-21425	D	So now ain't nobody got a type you all like bad bitches huh...well why yo baby momma never mind	N	Y	N	N	reclaimed
D-21977	D	The bad bitches still awake?	N	Y	N	N	reclaimed
D-22049	D	The movie #abouttime a hard ass chick flick. This nigga goes back in time if he but too quick n fucks the bitch over n over lol	N	Y	N	N	reclaimed
D-22103	D	Their #1 insult. Even if it's self-deprecating. The first thing straights go to is faggot, queer, tranny, gay. Even supposed "allies".	N	Y	N	N	reclaimed
D-22106	D	Them Bad bitches blow kisses by my earlobe	N	Y	N	N	reclaimed
D-22166	D	There's other bad bitches &#128514;&#128514;	N	Y	N	N	reclaimed
D-22182	D	These bitches both average. Lmao @ "baddie" &#8220;@VineForTheByrd: Pretty girls be like &#128129;https://t.co/nVuHkNAN5m&#8221;	N	Y	N	N	reclaimed
D-22337	D	They hating on you, because they know you bad, must be doing something right , if you got these bitches mad.!	N	Y	N	N	reclaimed
D-22628	D	This white bitch had the fuckin nerve to call me a nigga&#128078; when shes the one payin for her lips to get bigga&#128514;&#128564;	N	Y	N	N	reclaimed
D-22707	D	Too many bad bitches last night	N	Y	N	N	reclaimed
D-22836	D	Ugh bad bitches picture coming soon &#128514;	N	Y	N	N	reclaimed
D-22907	D	WATCH-Military Monday Jihadi Bitches Slaying: BADASS - A-10 Silences Taliban During Intense Night Time Firefight http://t.co/osAgQo567K	N	Y	N	N	reclaimed
D-22933	D	Waiting on these bitches @badnewsbridget @MorbidMermaid &#128034;&#128034;&#128034;&#128034;	N	Y	N	N	reclaimed
D-22999	D	We got mob ties/ and all my hoes gangstaz too/mob wives/ bad bitches,but I don't spend alotta&#8230; http://t.co/LECZepIVS7	N	Y	N	N	reclaimed
D-23104	D	What they taught us, man them bad bitches only want the ballers, the starters.. We hoopin now the hoes wanna guard us..	N	Y	N	N	reclaimed
D-23110	D	What would yall do?..... I would act like one of them nd act like we lookin for the same bitch lmao http://t.co/7d0JeAmUvf	N	Y	N	N	reclaimed
D-23252	D	Where my bitches at Mann	N	Y	N	N	reclaimed
D-23264	D	Where's all my bitches....where did they goooo?	N	Y	N	N	reclaimed
D-23351	D	Why do the#teabaggers like this bald asshole complain about how long a bill is? Should we just draw you morons pictures. #morningjoe	N	Y	N	N	reclaimed
